temperature,rainfall,humidity
34.63,73.14,69.1
61.69,70.18,62.49
82.37,66.7,91.2
33.89,72.74,89.95
54.95,44.6,29.17
41.54,69.11,31.04
48.48,27.75,49.82
58.61,43.36,95.68
29.39,41.01,61.92
67.38,44.9,48.02
40.06,88.75,51.34
86.99,94.25,74.26
57.23,73.79,75.02
61.36,48.36,28.17
41.13,50.75,85.95
78.14,88.1,41.79
85.93,61.92,50.09
31.16,82.8,67.64
45.12,70.73,66.1
33.11,22.11,69.59
90.19,85.72,93.63
78.19,48.25,60.64
39.97,26.43,87.3
57.62,94.55,81.67
73.67,72.71,93.44
26.9,36.33,64.43
62.25,88.18,43.52
58.21,57.37,36.86
46.03,62.99,30.63
25.33,59.68,32.97
70.92,63.04,52.54
63.23,81.89,79.9
28.1,32.24,82.69
57.74,84.55,94.19
71.66,47.18,85.26
63.73,57.43,30.23
55.56,36.14,97.98
68.46,61.83,83.26
48.67,20.28,56.76
37.02,50.88,43.82
79.96,69.56,48.69
55.06,60.55,69.39
50.31,56.6,31.35
48.49,67.25,46.38
70.29,27.05,28.96
72.4,43.49,63.0
77.73,29.09,34.15
63.45,68.73,41.83
35.63,92.0,57.26
40.78,76.88,55.47
69.98,58.5,88.03
30.02,50.51,50.15
71.47,68.72,35.95
36.47,44.15,77.86
86.7,59.86,93.58
66.56,27.4,60.59
50.21,73.26,50.63
36.77,87.97,72.43
32.43,71.55,80.34
79.61,86.26,38.94
77.19,40.42,61.5
40.05,60.0,85.99
46.82,95.69,90.13
68.34,67.54,34.54
29.12,66.95,63.76
40.91,29.28,82.01
41.5,75.4,73.34
37.69,41.88,36.59
84.9,72.5,67.81
54.26,32.03,69.16
58.31,76.4,97.37
43.94,56.97,61.17
89.58,87.73,92.19
38.45,63.02,47.79
82.76,20.32,78.6
45.47,44.87,76.47
26.66,49.84,65.24
67.56,20.07,67.75
30.83,64.94,85.75
38.14,38.11,96.44
88.79,35.81,64.53
80.3,50.83,88.71
68.91,46.57,70.06
39.88,84.09,43.2
36.31,95.71,67.93
49.35,29.9,94.06
32.58,29.06,69.0
83.51,69.07,77.06
32.96,23.88,28.19
54.39,48.18,81.54
79.91,56.71,92.31
40.11,58.15,28.89
29.28,74.98,75.04
69.14,81.04,56.89
82.56,46.78,79.89
56.96,48.03,37.31
33.03,75.95,53.96
31.82,67.67,31.5
78.02,82.13,57.22
59.72,53.85,51.16
63.8,91.4,85.42
64.84,61.18,48.23
44.65,85.71,46.34
62.32,28.14,63.55
84.44,71.32,36.09
90.89,53.74,55.45
36.21,25.26,42.12
27.51,86.08,47.25
41.69,53.77,28.77
87.37,62.04,96.11
79.84,80.59,71.11
26.74,81.02,84.03
72.59,64.73,56.4
60.89,55.83,85.02
42.6,65.78,65.53
69.74,39.24,67.4
30.22,89.24,95.76
66.4,74.57,76.4
90.85,27.1,68.57
78.22,36.43,90.38
62.26,31.92,38.58
42.52,75.42,82.49
51.16,26.18,76.6
29.97,47.84,56.47
51.67,28.3,37.39
80.79,53.08,55.57
56.72,38.38,64.5
59.36,40.43,71.06
39.55,57.34,95.78
54.34,44.32,98.74
55.97,82.35,46.79
84.28,77.38,82.17
76.65,26.29,83.99
56.84,61.96,35.36
89.93,72.85,62.88
88.62,38.37,72.13
46.39,77.06,95.08
87.89,34.62,62.75
44.99,75.23,56.14
50.57,46.96,57.48
31.16,53.74,35.37
29.65,92.26,79.81
75.87,34.63,78.51
27.85,67.34,32.15
74.68,57.42,29.18
88.34,61.45,82.28
36.1,38.59,40.08
60.8,27.33,40.47
35.21,37.93,40.6
90.91,42.95,90.26
75.85,23.69,83.97
40.76,46.91,43.65
59.35,58.95,68.43
71.61,31.05,78.7
44.56,70.35,81.07
89.58,30.16,35.45
88.54,85.39,64.25
38.71,74.16,58.43
66.99,81.77,68.65
39.26,77.62,45.97
82.21,46.1,30.0
62.21,25.24,49.52
36.59,50.97,72.64
57.39,51.82,38.47
39.2,68.08,78.78
42.07,38.79,58.29
85.67,65.83,42.44
73.22,44.36,93.03
31.51,42.71,44.07
28.28,86.78,28.86
83.27,34.6,39.37
35.39,33.68,29.53
45.49,45.05,77.94
58.46,49.99,92.62
28.51,91.08,36.37
55.96,62.43,92.88
25.87,50.27,62.26
78.98,72.51,48.77
54.14,66.41,30.54
39.21,85.21,73.02
31.29,83.86,54.16
33.07,70.76,63.19
76.91,30.46,54.23
53.47,76.07,38.77
48.8,21.76,53.94
52.72,34.56,61.34
57.2,46.56,56.42
28.6,73.48,64.09
44.73,44.98,95.57
67.8,25.37,59.56
87.04,67.46,29.24
89.61,74.31,40.96
51.66,37.55,53.89
40.02,38.88,88.58
79.29,83.05,91.25
31.18,42.09,61.93
72.33,42.23,40.45
89.01,20.77,59.0
37.96,29.43,91.05
28.98,82.45,39.77
77.82,47.15,57.67
85.33,91.34,87.72
70.52,50.38,60.66
54.43,43.7,75.49
42.72,21.2,37.75
47.84,26.51,67.51
77.42,43.17,42.62
61.78,81.56,58.21
47.89,26.78,62.33
28.28,80.92,48.32
75.8,48.13,88.0
55.15,95.48,39.95
37.41,80.74,73.58
42.78,26.95,40.02
87.86,93.55,63.16
53.53,83.01,60.65
34.91,21.17,41.57
55.49,46.23,34.83
40.01,66.48,69.02
27.34,93.96,58.78
84.45,70.77,44.5
28.07,72.9,72.32
83.26,43.94,82.21
38.27,53.82,63.28
67.21,90.46,79.11
85.65,46.2,62.44
32.02,40.41,41.84
74.21,93.81,86.26
90.58,55.83,33.31
75.3,32.02,56.41
66.26,76.27,61.97
66.24,51.43,79.46
46.22,47.92,33.09
75.03,66.0,86.91
52.73,58.99,33.69
40.27,83.39,93.29
68.65,59.48,98.86
75.07,26.19,83.9
31.55,52.21,70.38
55.99,37.11,73.48
37.72,57.4,59.02
90.53,48.49,92.89
27.77,31.92,58.66
27.06,41.89,68.06
88.24,50.54,76.37
71.61,58.04,84.31
75.7,44.93,63.62
51.42,26.5,94.47
45.4,78.37,76.57
43.64,79.95,40.7
39.36,41.22,90.97
48.3,73.65,62.79
61.03,84.21,88.06
69.07,41.34,76.5
65.61,53.88,44.55
58.77,93.85,64.37
74.86,72.11,39.35
43.01,94.55,85.04
62.79,64.82,62.37
77.43,24.29,41.12
37.8,39.97,52.53
68.16,27.29,41.51
54.35,26.16,88.48
35.47,48.05,55.98
76.08,58.84,57.65
30.6,45.28,35.27
61.55,78.04,85.08
41.68,72.65,39.06
89.11,94.64,65.51
68.83,83.53,32.82
49.98,38.38,76.99
73.78,88.48,32.25
29.84,60.86,67.58
89.64,55.21,78.9
30.58,54.08,47.64
39.53,79.55,54.54
46.76,75.2,72.5
25.59,82.65,89.77
62.47,40.0,76.48
84.63,60.61,67.87
58.0,75.45,63.29
28.03,35.14,33.02
36.02,45.24,70.54
29.19,47.55,44.9
36.29,81.23,77.41
36.27,95.6,49.57
48.2,20.16,85.52
78.79,46.53,86.87
74.65,76.15,95.41
40.46,92.24,48.84
78.78,33.68,36.13
75.99,21.82,98.24
67.16,73.71,46.98
81.79,26.35,62.93
87.7,43.45,81.69
86.7,73.69,33.22
82.55,85.51,56.56
65.72,25.16,49.72
59.03,22.15,52.62
46.06,52.74,77.45
61.22,90.56,73.01
32.95,71.49,38.06
78.47,90.8,94.8
30.97,86.07,30.33
47.08,24.76,45.73
61.02,28.24,67.09
67.71,32.48,54.25
69.13,68.27,60.52
33.37,75.4,58.8
34.71,75.1,44.5
63.6,75.1,44.39
47.62,34.6,43.33
71.14,22.37,62.01
35.14,38.34,45.86
78.99,23.8,36.82
54.78,45.12,30.81
71.4,30.35,63.36
62.45,70.1,58.78
62.4,58.53,56.45
87.99,41.51,32.87
50.36,22.99,29.39
38.24,73.17,66.97
59.08,38.57,98.45
40.31,46.61,29.65
40.97,33.23,43.87
43.02,60.9,38.64
34.34,88.25,39.61
67.95,30.59,51.18
41.15,86.48,77.58
52.53,42.47,56.28
40.8,23.16,60.09
52.95,72.56,31.5
88.76,88.37,83.08
82.16,92.13,54.44
44.27,59.94,83.95
25.01,24.43,67.46
70.86,31.84,64.94
60.06,61.77,36.67
50.3,36.7,97.21
25.79,35.82,46.82
89.7,41.53,39.89
49.9,56.44,98.95
79.0,21.1,85.31
53.11,93.52,64.01
58.02,38.39,70.0
41.27,30.99,36.09
39.3,58.56,92.31
73.56,81.92,65.26
25.74,39.45,82.8
48.96,81.32,77.34
89.17,49.0,40.49
51.2,49.49,35.26
36.46,63.36,57.61
48.88,62.88,73.43
38.55,69.63,34.27
39.71,62.96,68.18
48.96,44.45,36.69
70.65,72.4,62.94
29.73,82.99,45.78
88.0,60.52,98.48
42.26,58.46,57.49
70.81,45.8,41.61
71.19,66.62,29.45
35.44,61.66,62.26
77.33,27.18,41.92
46.04,91.95,77.22
78.01,93.87,55.18
85.24,27.12,56.2
62.88,60.77,61.41
50.36,51.92,28.82
51.62,73.31,86.12
90.92,44.4,28.97
77.78,21.69,83.45
51.33,28.09,47.21
86.34,66.78,89.37
60.97,59.82,52.8
64.09,51.82,57.47
53.74,56.74,51.52
59.18,80.66,85.0
90.19,58.85,59.49
79.18,68.7,43.93
56.39,28.67,81.53
64.37,29.69,91.54
57.46,76.26,35.27
37.94,83.67,45.8
28.0,20.61,82.4
88.99,95.83,72.3
48.31,44.74,72.08
38.51,35.46,54.96
28.42,34.17,87.17
54.03,88.98,78.98
83.91,89.95,57.54
26.37,89.43,79.45
76.19,20.12,71.2
55.88,66.06,70.55
51.51,47.87,80.04
28.73,68.73,52.09
31.98,81.47,50.89
29.3,76.89,47.74
51.54,84.34,29.95
60.59,36.88,70.23
63.29,92.3,93.57
44.93,73.87,37.22
77.84,32.35,55.97
87.48,54.62,69.35
38.71,76.41,64.15
63.0,76.84,90.78
62.49,89.0,59.25
80.21,88.24,74.79
43.03,43.72,59.83
88.73,21.68,42.86
35.24,35.19,46.13
28.6,51.47,86.53
27.69,78.59,34.82
79.33,58.68,74.94
33.54,45.81,58.5
48.17,79.88,55.98
81.52,40.56,48.64
88.54,50.43,41.78
33.53,34.58,98.07
64.7,28.32,49.8
40.0,30.06,29.26
28.62,27.74,40.08
43.43,62.33,50.84
49.32,55.21,33.3
44.67,23.02,44.05
45.27,51.78,69.09
74.49,29.45,62.38
88.63,47.28,31.92
44.28,41.8,86.14
59.48,71.12,57.13
55.02,21.82,87.91
79.25,29.31,38.24
83.97,28.03,33.01
36.57,92.94,93.32
59.42,78.55,33.84
25.52,89.96,80.26
87.84,62.34,76.4
32.7,76.37,46.72
78.9,68.57,74.41
49.48,68.42,56.27
25.4,28.14,55.46
57.66,89.66,77.18
40.26,33.48,56.75
42.89,72.56,95.33
38.83,76.01,40.13
51.97,39.43,86.43
46.93,34.35,74.01
35.04,24.53,50.78
88.84,61.15,33.12
82.01,65.8,34.73
52.69,71.87,76.24
37.59,78.51,40.79
64.8,56.5,80.37
42.42,24.29,59.4
80.25,39.99,98.39
25.58,36.08,61.87
90.65,78.89,42.07
66.83,74.53,65.65
75.51,34.82,31.23
60.44,33.24,47.34
66.45,56.99,64.23
56.56,36.01,57.76
89.93,82.8,30.58
40.8,29.13,76.74
37.79,41.7,60.75
77.92,28.46,34.17
75.74,69.64,46.11
88.6,66.14,96.56
80.59,52.63,84.19
56.03,48.08,75.39
42.55,27.5,81.1
81.58,72.82,61.15
63.87,45.0,46.83
87.9,69.38,89.69
67.99,88.93,47.7
83.69,70.28,70.69
66.74,90.76,49.48
67.7,51.62,47.34
43.78,26.77,39.01
68.97,70.05,54.87
49.66,48.02,48.77
25.57,37.18,44.04
64.54,82.48,34.82
58.58,27.71,82.79
37.09,55.1,94.85
63.51,91.01,57.46
74.12,42.19,90.81
63.86,24.6,29.3
85.44,72.92,48.72
68.45,88.32,35.77
64.58,27.96,91.6
88.7,38.78,38.05
81.41,69.59,68.66
80.82,42.43,86.43
72.54,24.91,72.77
83.39,72.44,82.35
53.97,61.15,64.03
49.23,91.25,30.25
74.46,76.46,53.19
56.31,63.26,54.62
38.43,33.85,51.99
76.57,73.82,44.89
82.06,43.97,56.44
85.7,28.1,97.61
25.68,32.3,32.85
50.37,59.35,83.57
62.03,26.69,56.32
32.66,94.35,69.55
46.72,84.26,37.18
40.57,69.19,58.98
87.38,76.58,63.36
71.1,65.08,61.71
87.61,59.29,58.56
74.44,73.04,34.15
70.09,76.87,54.33
56.15,50.05,48.01
72.48,24.26,59.88
48.43,94.29,72.08
61.88,73.09,55.08
32.18,73.49,44.47
36.93,88.36,97.01
56.11,21.89,70.77
25.04,90.93,40.99
58.54,46.84,45.98
35.58,20.67,38.13
33.5,85.01,80.98
35.06,87.79,52.47
78.6,68.49,29.07
49.38,51.93,89.78
48.36,88.91,95.05
90.59,95.02,94.2
42.91,83.16,95.23
69.47,48.0,33.8
33.58,32.46,51.26
43.44,49.62,62.18
68.07,53.37,93.53
76.58,89.41,58.13
56.36,94.77,38.02
79.78,78.92,62.77
75.6,34.06,82.81
37.19,35.03,39.32
64.91,54.65,50.69
83.86,54.99,40.17
73.14,42.27,73.05
32.37,68.82,72.75
35.05,78.36,90.27
38.51,51.89,49.22
33.07,91.51,64.49
39.32,31.28,54.56
41.16,69.94,41.05
40.46,27.21,51.9
43.93,33.75,77.42
72.69,35.38,80.49
46.02,75.53,67.27
48.76,60.9,34.95
68.38,57.33,56.82
73.26,21.65,31.49
53.14,74.03,72.86
43.16,71.21,80.33
65.5,65.83,82.89
37.43,25.98,75.32
63.51,45.69,65.28
76.69,58.61,32.7
63.62,57.6,90.1
41.5,48.82,37.72
81.33,84.65,58.4
32.54,52.9,74.65
42.86,31.29,76.45
81.33,95.32,97.36
81.17,45.58,35.59
37.01,42.03,67.03
39.86,44.81,61.73
74.34,64.12,61.84
48.31,63.86,74.92
47.98,29.67,31.35
70.72,62.61,60.92
83.57,26.19,90.65
67.69,28.98,45.16
28.85,62.78,50.92
82.15,52.08,34.12
79.26,52.67,71.95
68.52,63.12,57.8
41.8,28.27,46.72
63.46,83.93,95.07
89.57,44.25,43.87
69.44,86.57,57.91
45.64,95.27,54.6
64.17,22.03,32.52
77.61,94.19,58.2
66.02,80.8,50.97
33.16,34.72,75.99
90.25,72.79,84.54
58.68,29.68,97.33
65.38,61.95,80.2
39.22,45.32,54.31
38.36,80.85,29.31
37.22,41.14,96.66
85.22,57.71,78.97
85.35,23.74,91.95
70.94,48.47,33.3
81.82,50.03,55.36
59.11,83.11,70.23
56.22,82.67,30.42
39.82,29.65,89.82
26.87,30.41,45.55
73.17,41.78,69.52
37.39,45.71,97.96
44.83,31.48,32.95
26.7,88.45,72.2
43.92,59.92,56.66
64.13,57.86,97.58
74.58,28.64,65.74
55.57,88.75,64.95
49.68,33.69,37.33
54.04,37.65,38.21
51.4,55.61,45.64
40.36,75.88,77.52
73.17,37.74,80.85
34.86,67.14,82.47
54.6,90.89,36.68
66.04,28.78,73.62
54.7,48.52,38.91
27.2,86.94,73.13
53.38,70.49,63.81
89.35,38.3,75.11
25.93,90.52,39.15
39.19,75.88,48.91
37.7,52.18,81.08
40.71,95.72,83.44
36.18,29.38,51.38
54.61,50.96,50.18
72.43,90.67,76.33
70.13,74.42,53.14
26.54,32.98,63.66
63.2,42.58,86.57
39.03,26.7,73.42
75.4,27.99,94.62
49.7,23.9,79.68
26.13,55.79,38.58
83.8,31.01,93.14
79.74,92.42,91.7
71.65,45.35,81.25
35.87,75.21,47.4
78.26,59.22,97.3
78.55,58.09,94.63
53.99,65.09,31.06
49.49,60.24,49.82
83.45,32.67,28.71
26.34,39.81,95.58
67.21,28.84,67.33
47.97,49.48,47.22
49.63,37.57,84.98
75.09,84.08,89.49
42.48,79.89,98.73
59.49,86.15,35.28
79.19,95.49,92.27
68.66,45.22,32.66
30.99,75.65,48.08
38.93,66.32,93.7
54.74,44.4,78.88
72.66,20.12,97.84
82.94,80.89,46.88
30.63,36.73,94.79
53.16,70.79,85.23
27.72,80.91,70.11
77.14,51.36,48.67
53.24,58.11,51.73
49.01,85.99,64.52
78.99,31.68,48.79
56.29,50.59,50.83
68.32,39.4,29.42
70.68,92.48,81.27
82.57,83.7,90.77
64.1,80.51,75.15
42.86,43.53,28.28
54.55,70.28,45.49
48.79,53.4,85.76
31.7,80.7,33.88
90.89,82.39,68.35
68.98,74.68,74.16
70.22,86.02,57.38
81.9,64.64,94.75
26.23,34.88,68.55
40.91,56.52,57.05
59.64,76.71,30.3
34.11,67.21,48.81
34.99,56.28,40.21
34.7,79.99,66.14
72.57,32.73,39.04
90.47,28.97,69.36
60.25,58.37,76.22
43.59,57.19,47.78
51.89,78.75,63.95
52.75,90.58,88.53
65.06,80.08,39.27
71.49,80.98,45.61
43.13,88.48,40.56
77.0,49.66,83.82
78.19,75.74,48.14
85.89,47.59,57.25
61.81,51.85,45.04
84.95,87.25,79.21
40.09,84.17,61.07
74.24,95.63,62.56
61.11,36.63,66.35
56.69,80.15,90.52
56.6,24.23,76.56
88.84,35.56,84.22
77.95,26.1,79.76
55.8,58.07,77.64
46.62,87.7,76.72
58.23,69.73,65.04
41.82,28.39,95.39
72.31,27.34,88.13
32.2,61.01,54.94
70.01,37.99,78.3
37.43,82.69,34.92
87.14,88.41,41.01
25.69,67.84,92.56
79.97,64.18,79.94
43.27,28.4,36.67
83.64,20.06,54.03
86.59,31.28,69.77
41.76,42.55,84.12
45.92,84.96,40.01
49.48,54.94,49.39
73.35,32.65,74.56
74.7,49.11,59.08
56.22,35.49,38.37
86.41,28.58,46.08
85.25,50.95,37.92
27.78,42.99,39.25
79.27,44.23,81.07
72.74,89.09,62.15
82.7,58.74,79.32
45.39,52.55,64.04
54.89,38.94,28.77
41.8,72.25,91.57
81.73,59.83,85.27
73.17,87.28,35.98
61.18,33.53,91.93
32.68,78.5,31.47
88.21,56.69,60.03
26.09,68.45,53.14
84.4,35.64,32.02
82.34,85.29,86.0
74.48,45.84,89.02
79.36,27.91,94.78
48.14,32.33,58.36
40.68,68.65,83.81
84.99,42.88,80.79
50.56,70.16,37.53
30.49,33.94,92.98
55.64,23.49,28.46
53.43,51.67,97.91
77.61,68.58,69.87
28.66,69.71,51.64
64.34,69.5,74.16
46.33,32.99,36.82
80.52,61.89,83.07
75.83,69.34,48.12
65.32,72.58,85.59
65.73,46.55,64.21
72.56,70.79,70.43
35.74,63.45,82.94
35.31,37.67,65.37
28.72,42.64,83.52
86.48,91.8,60.06
25.33,57.11,63.41
51.28,68.79,82.52
27.14,96.0,83.14
28.13,71.45,32.36
29.75,41.53,88.45
73.34,79.04,85.83
44.36,59.63,31.72
69.06,87.62,69.26
36.78,62.62,97.29
60.11,43.14,73.81
58.89,27.7,63.15
56.47,63.7,30.53
84.07,31.58,60.01
60.15,48.83,52.85
58.68,88.04,60.45
74.56,85.05,47.12
73.4,61.54,44.24
62.99,30.85,39.96
81.96,84.95,82.11
66.56,93.06,39.27
76.82,68.07,86.58
61.37,39.31,72.64
31.57,27.01,29.25
81.29,75.46,61.83
89.28,22.96,29.52
85.38,81.27,61.87
46.48,70.42,63.35
50.23,92.2,57.03
65.36,78.59,91.87
74.45,75.7,73.3
61.78,82.14,77.77
31.84,57.47,44.14
78.43,33.51,41.86
78.14,52.07,70.94
61.84,27.94,68.66
39.13,66.33,97.06
72.4,20.98,30.03
26.84,44.43,49.71
31.19,69.2,91.13
31.66,35.19,54.9
43.91,92.53,44.06
78.98,31.56,82.07
75.92,80.12,79.75
77.27,82.17,28.47
72.95,70.51,43.91
35.61,51.21,61.34
85.02,43.74,91.24
73.58,56.1,95.87
49.75,67.56,34.64
44.96,84.61,83.37
85.95,86.79,47.18
81.94,76.38,51.22
41.64,46.03,73.17
69.95,37.07,35.2
72.55,93.26,95.61
63.22,29.42,71.13
44.24,36.91,33.92
45.06,93.27,50.36
41.72,51.54,79.3
34.27,95.65,45.89
51.73,79.33,87.81
51.23,59.63,29.31
90.29,62.75,61.62
64.02,76.84,65.53
63.13,48.52,34.91
86.9,39.78,70.04
27.0,57.77,76.63
42.26,48.44,89.31
25.5,62.33,28.04
62.83,44.92,78.02
90.31,56.91,49.53
90.25,51.85,33.23
63.89,64.18,77.86
74.67,53.87,41.07
82.14,66.99,35.22
59.08,29.25,55.6
62.35,61.58,32.56
79.43,52.71,43.32
79.29,50.02,91.8
70.25,46.38,75.97
81.52,72.65,79.45
33.43,64.58,83.62
48.09,37.15,38.64
86.61,28.07,66.32
42.67,83.17,63.87
86.42,85.21,37.16
26.66,81.21,42.42
38.04,41.18,84.46
27.61,27.41,50.27
33.02,88.41,98.53
74.43,36.53,87.35
85.41,45.3,79.31
33.89,74.54,76.0
76.69,90.99,67.17
63.31,32.98,45.23
43.42,48.32,79.65
52.02,86.85,79.42
45.54,66.8,42.19
86.76,79.7,90.63
60.29,95.49,77.65
77.39,43.23,59.24
27.09,22.01,42.12
69.01,77.91,97.65
53.58,27.59,32.28
27.75,50.69,67.24
65.85,80.27,42.98
79.4,33.78,84.91
64.59,68.41,44.05
77.96,30.47,45.05
85.0,38.69,59.02
81.18,48.16,49.77
31.43,44.62,74.51
90.02,40.04,83.2
25.21,29.24,92.99
32.39,75.27,77.14
49.09,56.17,66.26
43.21,53.25,73.95
26.73,43.42,28.98
48.63,38.27,48.23
75.2,42.48,35.3
34.99,22.86,47.34
76.36,22.14,86.42
35.3,61.54,77.73
29.16,39.33,65.53
56.21,42.41,37.68
56.22,52.12,76.58
26.9,67.47,39.07
88.41,31.06,82.49
75.08,63.07,77.91
43.51,76.27,69.24
90.05,68.82,65.7
43.04,70.56,43.07
37.55,59.91,49.51
34.98,67.85,33.01
68.72,39.36,52.94
64.19,50.52,90.52
34.85,46.29,67.88
57.58,57.58,32.38
45.9,65.31,65.31
53.04,44.17,34.99
41.49,57.42,66.57
31.2,51.39,28.1
86.47,69.95,82.97
86.28,95.8,63.05
42.58,64.87,55.31
59.92,59.65,86.66
77.52,34.95,67.9
31.02,58.35,83.58
65.15,81.67,88.4
80.58,36.81,81.53
36.2,24.89,78.62
61.93,63.02,82.54
62.55,21.27,75.26
64.08,75.41,28.9
84.42,94.4,28.03
88.87,44.23,87.28
49.9,55.75,50.03
65.01,80.38,33.73
43.17,31.83,38.32
46.78,80.5,60.89
50.56,94.57,72.78
59.94,77.68,89.67
81.6,92.01,67.66
35.45,78.28,55.39
72.4,72.46,45.95
74.23,63.36,45.37
72.29,91.3,61.92
69.92,75.15,31.11
44.95,30.21,54.99
54.34,40.46,57.58
38.71,77.42,65.54
55.94,73.16,66.37
74.96,78.75,35.09
54.88,36.27,38.1
60.78,70.57,49.27
84.9,76.13,31.97
85.32,86.23,67.72
28.08,90.2,36.2
58.89,29.96,80.03
43.79,78.1,45.44
80.66,27.24,61.0
38.74,53.21,62.44
74.78,38.18,83.22
68.27,41.59,45.7
55.87,32.86,48.87
86.22,80.38,50.26
76.79,56.04,34.19
42.12,93.13,39.33
59.38,59.44,81.88
88.4,57.95,32.65
77.26,93.8,92.28
79.82,71.65,71.78
88.53,50.35,75.28
30.24,30.1,73.55
52.5,67.18,62.14
82.01,47.16,97.93
61.88,37.43,96.47
49.71,31.65,73.4
56.16,93.2,97.0
75.56,57.05,33.56
51.28,24.33,78.37
53.57,73.18,73.56
45.38,89.14,44.65
63.0,39.72,55.89
68.63,35.19,60.73
26.78,40.96,38.84
68.75,79.07,97.79
30.1,50.0,76.62
42.68,20.93,81.25
30.79,46.03,66.58
75.38,82.98,81.18
34.05,80.94,90.08
73.47,74.89,86.8
40.62,81.25,57.39
87.22,57.83,53.88
43.51,20.14,56.31
39.26,73.54,90.14
82.59,37.42,37.82
57.72,37.32,63.54
49.03,94.69,38.06
32.87,60.99,39.82
27.84,76.82,74.65
85.45,92.12,60.47
57.38,33.97,35.33
32.61,60.27,35.13
78.35,41.8,53.25
54.69,94.81,64.02
86.62,45.58,60.83
74.39,81.57,61.84
29.7,54.71,91.38
71.18,33.95,88.51
60.34,49.26,49.39
54.38,50.42,28.64
79.8,86.64,71.47
74.91,92.17,60.02
35.17,86.72,84.81
81.44,61.5,31.2
26.05,28.29,54.72
65.48,66.2,48.03
73.51,41.46,65.75
55.02,64.5,80.73
40.93,72.25,75.8
64.33,23.01,58.0
54.23,77.94,69.85
91.0,34.19,72.64
49.86,28.04,64.87
78.54,38.06,92.24
84.94,67.81,51.45
53.35,73.7,56.7
76.29,54.84,87.34
66.65,37.37,70.95
42.95,41.17,82.71
89.8,74.55,43.97
61.55,87.55,60.7
85.49,68.47,97.66
53.96,67.8,50.25
45.57,89.58,77.2
80.62,38.1,57.04
71.18,80.35,66.95
65.87,78.64,69.94
35.98,37.16,34.71
49.02,54.94,54.47
71.58,64.93,28.63
87.28,76.25,73.85
53.02,41.85,97.4
90.9,71.06,88.89
42.92,89.85,43.38
76.26,78.52,77.47
52.55,76.64,63.72
77.14,57.87,69.04
90.65,51.69,71.09
47.57,70.93,33.97
72.37,67.07,81.05
85.09,79.46,75.43
81.33,67.59,72.28
83.16,83.96,29.69
86.05,74.01,91.4
75.62,35.77,35.96
81.16,37.11,61.74
48.42,25.56,66.58
84.78,52.07,93.55
76.5,55.49,78.74
84.67,86.01,86.27
74.19,59.38,33.95
70.5,50.31,46.51
79.31,46.29,61.34
81.67,53.24,71.38
75.7,94.87,79.51
43.04,33.94,75.77
51.49,37.46,33.63
63.92,46.25,53.29
31.29,48.51,29.67
86.43,29.33,81.56
80.18,87.91,32.7
75.78,38.07,64.94
34.32,87.88,64.05
68.56,62.77,55.33
90.49,61.91,64.66
75.15,58.01,88.77
81.36,82.12,67.99
33.06,81.6,79.84
80.39,53.59,79.3
90.27,84.32,78.52
85.45,63.97,35.63
55.07,93.23,82.6
29.94,40.1,49.29
36.92,20.56,84.69
90.38,54.66,58.51
87.08,39.16,63.21
61.55,32.84,52.6
63.39,28.36,94.17
30.09,70.79,41.6
70.46,89.42,57.32
80.21,40.9,93.84
83.54,64.02,59.86
84.34,62.85,72.69
28.07,44.09,63.46
89.23,31.72,77.48
56.05,34.15,87.46
76.03,88.76,94.31
53.02,86.76,38.13
45.21,73.99,40.32
75.12,32.92,42.51
49.77,79.82,80.84
34.88,79.87,79.53
43.22,34.13,89.98
33.39,25.66,67.5
66.93,92.1,48.56
34.76,20.19,65.62
89.63,36.26,81.06
41.69,32.47,57.25
51.69,42.47,44.67
76.99,58.38,98.5
29.15,95.52,57.76
74.19,71.8,81.5
83.39,58.72,35.51
73.97,89.96,83.25
86.46,42.14,97.37
81.67,45.02,79.82
70.44,32.15,72.01
43.84,55.74,29.31
29.2,78.39,48.82
25.16,95.14,40.06
88.37,22.11,71.51
71.67,31.63,85.02
47.95,39.77,77.18
66.21,78.37,79.69
36.8,60.15,71.21
39.89,23.53,28.92
52.59,95.64,30.71
73.15,93.19,91.36
63.61,21.05,70.66
48.84,42.9,82.32
66.23,79.97,88.5
75.1,51.24,30.85
86.99,88.58,54.69
52.97,33.72,77.62
30.95,28.87,29.45
88.5,50.5,43.7
30.16,76.26,34.0
74.2,28.99,87.85
72.13,28.78,72.42
78.01,56.9,82.12
82.69,25.42,74.66
34.92,85.76,37.82
40.45,28.78,57.45
63.27,28.27,97.55
90.78,33.7,28.64
66.82,69.49,60.16
89.07,68.08,43.47
57.4,82.66,82.63
30.61,34.75,97.47
79.05,95.01,74.23
75.6,85.31,46.91
33.1,20.81,45.75
40.61,35.61,67.79
70.45,94.11,52.95
51.96,89.27,52.36
88.46,28.23,81.46
55.86,56.55,90.76
32.51,25.11,48.1
28.7,89.1,55.34
26.61,93.19,63.59
56.17,45.17,62.52
50.75,65.89,46.79
73.94,32.46,86.0
71.01,27.55,43.09
62.1,85.39,83.59
89.85,39.13,59.06
57.59,37.63,74.72
37.3,92.83,39.69
45.12,67.04,84.08
53.52,43.36,30.94
25.33,93.31,77.76
72.02,82.58,64.85
67.93,81.13,47.9
